dataset,clf,sampler,condition,seed,contam,f1,precision,recall,mcc,roc_auc,pr_auc,error
segmentation,LogReg,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,none,none,4,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,correct,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,SMOTE,correct,4,0.8469387755102041,0.99,0.9801980198019802,1.0,0.9883813483514228,0.9983164983164984,0.9801980198019802,
segmentation,5NN,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,SMOTE,correct,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,SMOTE,correct,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,SMOTE,correct,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,SMOTE,correct,4,0.8469387755102041,0.9850746268656716,0.9705882352941176,1.0,0.9826933776666066,1.0,1.0,
segmentation,XGBoost,SMOTE,leaked,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,SMOTE,correct,4,0.8469387755102041,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,Borderline,correct,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,Borderline,correct,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,Borderline,correct,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,Borderline,correct,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,Borderline,correct,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,Borderline,correct,4,0.0,0.9801980198019802,0.9611650485436892,1.0,0.9770836999122972,1.0,1.0,
segmentation,XGBoost,Borderline,leaked,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,Borderline,correct,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,ADASYN,leaked,4,0.0816326530612244,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,LogReg,ADASYN,correct,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,ADASYN,leaked,4,0.0816326530612244,0.9949664429530202,0.991638795986622,0.9983164983164984,0.9899214350612244,0.9949494949494948,0.990811121245904,
segmentation,DecTree,ADASYN,correct,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,ADASYN,leaked,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,ADASYN,correct,4,0.0816326530612244,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,1.0,
segmentation,SVM-RBF,ADASYN,leaked,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,ADASYN,correct,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,ADASYN,leaked,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,ADASYN,correct,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,ADASYN,leaked,4,0.0816326530612244,0.9991575400168492,1.0,0.9983164983164984,0.9983179130227928,0.9991525808024124,0.9991589582996492,
segmentation,GradBoost,ADASYN,correct,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,ADASYN,leaked,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,ADASYN,correct,4,0.0816326530612244,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,RandomOS,leaked,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,RandomOS,correct,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,RandomOS,leaked,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,RandomOS,correct,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,RandomOS,leaked,4,0.9591836734693876,0.9983193277310924,0.9966442953020134,1.0,0.9966386459514937,1.0,1.0,
segmentation,5NN,RandomOS,correct,4,0.9591836734693876,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,1.0,
segmentation,SVM-RBF,RandomOS,leaked,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,RandomOS,correct,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,RandomOS,leaked,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,RandomOS,correct,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,RandomOS,leaked,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,RandomOS,correct,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,RandomOS,leaked,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,RandomOS,correct,4,0.9591836734693876,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,none,none,5,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,none,none,5,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,none,none,5,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,1.0,1.0,
segmentation,SVM-RBF,none,none,5,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,none,none,5,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,none,none,5,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,none,none,5,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,leaked,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,correct,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,SMOTE,leaked,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,SMOTE,correct,5,0.8105263157894737,0.99,0.9801980198019802,1.0,0.9883813483514228,0.9983164983164984,0.9801980198019802,
segmentation,5NN,SMOTE,leaked,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,SMOTE,correct,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,SMOTE,leaked,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,SMOTE,correct,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
segmentation,RandForest,SMOTE,leaked,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,SMOTE,correct,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,SMOTE,leaked,5,0.8105263157894737,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,GradBoost,SMOTE,correct,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,SMOTE,leaked,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,SMOTE,correct,5,0.8105263157894737,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,Borderline,leaked,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,Borderline,correct,5,0.0,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,0.9999999999999998,
segmentation,DecTree,Borderline,leaked,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,Borderline,correct,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,Borderline,leaked,5,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,1.0,1.0,
segmentation,5NN,Borderline,correct,5,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9999914974662448,0.99989898989899,
segmentation,SVM-RBF,Borderline,leaked,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,Borderline,correct,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,Borderline,leaked,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,Borderline,correct,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,Borderline,leaked,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,Borderline,correct,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,Borderline,leaked,5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,Borderline,correct,5,0.0,0.9850746268656716,0.9705882352941176,1.0,0.9826933776666066,1.0,1.0,
segmentation,LogReg,ADASYN,leaked,5,0.0526315789473684,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,LogReg,ADASYN,correct,5,0.0526315789473684,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,1.0,
segmentation,DecTree,ADASYN,leaked,5,0.0526315789473684,0.9983136593591906,1.0,0.9966329966329966,0.9966386459514937,0.9983164983164984,0.9983164983164984,
segmentation,DecTree,ADASYN,correct,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,ADASYN,leaked,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,ADASYN,correct,5,0.0526315789473684,0.9949748743718592,0.99,1.0,0.9941495528004494,0.9991582491582492,0.99,
segmentation,SVM-RBF,ADASYN,leaked,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,ADASYN,correct,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,ADASYN,leaked,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,ADASYN,correct,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,ADASYN,leaked,5,0.0526315789473684,0.9974726200505476,0.9983136593591906,0.9966329966329966,0.9949509048844362,0.9983108299606616,0.9983164983164984,
segmentation,GradBoost,ADASYN,correct,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,ADASYN,leaked,5,0.0526315789473684,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,XGBoost,ADASYN,correct,5,0.0526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,RandomOS,leaked,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,RandomOS,correct,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,RandomOS,leaked,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,RandomOS,correct,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,RandomOS,leaked,5,0.9789473684210528,0.9983136593591906,1.0,0.9966329966329966,0.9966386459514937,0.9999943316441632,0.9999887013309832,
segmentation,5NN,RandomOS,correct,5,0.9789473684210528,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,1.0,
segmentation,SVM-RBF,RandomOS,leaked,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,RandomOS,correct,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,RandomOS,leaked,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,RandomOS,correct,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,RandomOS,leaked,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,RandomOS,correct,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,RandomOS,leaked,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,RandomOS,correct,5,0.9789473684210528,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,none,none,6,,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,DecTree,none,none,6,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,none,none,6,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,none,none,6,,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
segmentation,RandForest,none,none,6,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,none,none,6,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,none,none,6,,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,leaked,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,correct,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,DecTree,SMOTE,leaked,6,0.7473684210526316,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,0.9991582491582492,0.9983193277310924,
segmentation,DecTree,SMOTE,correct,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,SMOTE,leaked,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,SMOTE,correct,6,0.7473684210526316,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,1.0,
segmentation,SVM-RBF,SMOTE,leaked,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,SMOTE,correct,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,RandForest,SMOTE,leaked,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,SMOTE,correct,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,SMOTE,leaked,6,0.7473684210526316,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,GradBoost,SMOTE,correct,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,SMOTE,leaked,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,SMOTE,correct,6,0.7473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,LogReg,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,DecTree,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,
segmentation,SVM-RBF,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,RandForest,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,Borderline,leaked,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,Borderline,correct,6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,ADASYN,leaked,6,0.0210526315789473,0.9983193277310924,0.9966442953020134,1.0,0.9966386459514937,1.0,1.0,
segmentation,LogReg,ADASYN,correct,6,0.0210526315789473,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,0.9999999999999996,
segmentation,DecTree,ADASYN,leaked,6,0.0210526315789473,0.9983164983164984,0.9983164983164984,0.9983164983164984,0.9966329966329966,0.9983164983164984,0.9974775816526658,
segmentation,DecTree,ADASYN,correct,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,ADASYN,leaked,6,0.0210526315789473,0.9991575400168492,1.0,0.9983164983164984,0.9983179130227928,0.9999985829110408,0.9999971705854058,
segmentation,5NN,ADASYN,correct,6,0.0210526315789473,0.9949748743718592,0.99,1.0,0.9941495528004494,1.0,1.0,
segmentation,SVM-RBF,ADASYN,leaked,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,ADASYN,correct,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,RandForest,ADASYN,leaked,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,ADASYN,correct,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,ADASYN,leaked,6,0.0210526315789473,0.9983164983164984,0.9983164983164984,0.9983164983164984,0.9966329966329966,0.9991511637134532,0.9991582491582492,
segmentation,GradBoost,ADASYN,correct,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,ADASYN,leaked,6,0.0210526315789473,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,XGBoost,ADASYN,correct,6,0.0210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,RandomOS,leaked,6,1.0,0.9983136593591906,1.0,0.9966329966329966,0.9966386459514937,0.9999886632883266,0.9999887013309832,
segmentation,LogReg,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,DecTree,RandomOS,leaked,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,DecTree,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,RandomOS,leaked,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,RandomOS,leaked,6,1.0,0.9983136593591906,1.0,0.9966329966329966,0.9966386459514937,1.0,1.0,
segmentation,SVM-RBF,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999996,
segmentation,RandForest,RandomOS,leaked,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,RandomOS,leaked,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,GradBoost,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,RandomOS,leaked,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,RandomOS,correct,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9989967010169032,0.9962281038230404,
segmentation,DecTree,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,5NN,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99494099241574,0.9913419913419914,
segmentation,SVM-RBF,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9952725912321873,0.9925515097928888,
segmentation,RandForest,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9999489847974696,0.9997029114676174,
segmentation,GradBoost,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,XGBoost,none,none,7,,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.999846954392409,0.9991582491582492,
segmentation,LogReg,SMOTE,leaked,7,0.7563025210084033,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,LogReg,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9989456858143728,0.9961101700232132,
segmentation,DecTree,SMOTE,leaked,7,0.7563025210084033,0.9983193277310924,0.9966442953020134,1.0,0.9966386459514937,0.9983164983164984,0.9966442953020134,
segmentation,DecTree,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,5NN,SMOTE,leaked,7,0.7563025210084033,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,5NN,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99494099241574,0.9913419913419914,
segmentation,SVM-RBF,SMOTE,leaked,7,0.7563025210084033,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9961568547427134,0.9929759129759128,
segmentation,RandForest,SMOTE,leaked,7,0.7563025210084033,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9999489847974696,0.9997029114676174,
segmentation,GradBoost,SMOTE,leaked,7,0.7563025210084033,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,1.0,1.0,
segmentation,GradBoost,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,XGBoost,SMOTE,leaked,7,0.7563025210084033,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,XGBoost,SMOTE,correct,7,0.7563025210084033,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.998690609801721,0.995580808080808,
segmentation,LogReg,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9989967010169032,0.9962281038230404,
segmentation,LogReg,Borderline,correct,7,0.0,0.98989898989899,0.98989898989899,0.98989898989899,0.9882154882154882,0.9994388327721662,0.9974747474747472,
segmentation,DecTree,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,DecTree,Borderline,correct,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,5NN,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99494099241574,0.9913419913419914,
segmentation,5NN,Borderline,correct,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99494099241574,0.9913419913419914,
segmentation,SVM-RBF,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9952725912321873,0.9925515097928888,
segmentation,SVM-RBF,Borderline,correct,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9966500017005068,0.993277368277368,
segmentation,RandForest,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9999489847974696,0.9997029114676174,
segmentation,RandForest,Borderline,correct,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99998299493249,0.9998989898989898,
segmentation,GradBoost,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,GradBoost,Borderline,correct,7,0.0,0.9897959183673468,1.0,0.9797979797979798,0.9881852392715113,0.994949494949495,0.9913419913419914,
segmentation,XGBoost,Borderline,leaked,7,0.0,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.999846954392409,0.9991582491582492,
segmentation,XGBoost,Borderline,correct,7,0.0,0.9847715736040608,0.9897959183673468,0.9797979797979798,0.982265716787138,0.9995238581097168,0.9977334674304372,
segmentation,LogReg,ADASYN,leaked,7,0.0588235294117647,0.9991589571068124,0.9983193277310924,1.0,0.9983179130227928,0.9999943316441632,0.9999943364074876,
segmentation,LogReg,ADASYN,correct,7,0.0588235294117647,0.98989898989899,0.98989898989899,0.98989898989899,0.9882154882154882,0.9994898479746964,0.997650927883486,
segmentation,DecTree,ADASYN,leaked,7,0.0588235294117647,0.9966386554621848,0.9949664429530202,0.9983164983164984,0.9932716234989548,0.9966329966329964,0.994133166113032,
segmentation,DecTree,ADASYN,correct,7,0.0588235294117647,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.994949494949495,0.9913419913419914,
segmentation,5NN,ADASYN,leaked,7,0.0588235294117647,0.9991575400168492,1.0,0.9983164983164984,0.9983179130227928,0.9999985829110408,0.9999971705854058,
segmentation,5NN,ADASYN,correct,7,0.0588235294117647,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99494099241574,0.9913419913419914,
segmentation,SVM-RBF,ADASYN,leaked,7,0.0588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,SVM-RBF,ADASYN,correct,7,0.0588235294117647,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.9972111689283406,0.993701271267811,
segmentation,RandForest,ADASYN,leaked,7,0.0588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,
segmentation,RandForest,ADASYN,correct,7,0.0588235294117647,0.9949238578680204,1.0,0.98989898989899,0.9941002434954168,0.99998299493249,0.9998989898989898,
